file_md5,title,version,artist,creator,beatmapset_id,beatmap_id,total_length,bpm,diff_size,diff_overall,diff_approach,diff_drain,difficultyrating,max_combo,playcount,approved_date,State
24668eb2b7a8c3292212853f074d489a,Feelsleft0ut,rei's rain,Zekk,Kamuy,1145368,2400035,104,170,4.0,9.0,9.0,6.0,4.02,720,7021,2020-09-19 05:43:06,1
010ae399b867ba1f327c3c0df2d569d7,Feelsleft0ut,rocma's platter,Zekk,Kamuy,1145368,2404060,104,170,3.7,8.0,8.0,5.0,3.03,498,8659,2020-09-19 05:43:06,1
34d0f408402502ac5c95f9a454be6f7d,Feelsleft0ut,rocma's salad,Zekk,Kamuy,1145368,2404061,104,170,3.4,7.0,7.0,4.0,2.52,414,7363,2020-09-19 05:43:06,1
d0fbda68e2364dba980742fc8ee0f665,Space Invaders,Global Catastrophic Alert!,Teminite & MDK,Dapuluous,1130689,2361844,348,128,3.5,9.5,9.5,6.0,5.42,2242,7786,2020-09-19 21:42:41,1
0cbedf78cfbbf7055256d91ec2219036,Lapis Lazuli,Cup,MIMI,Xinely,1211572,2522051,216,190,2.9,6.0,6.0,3.0,1.85,747,4897,2020-09-20 02:06:02,1
9a3b413419437b6c12c4986ae91073c4,Lapis Lazuli,Bastianely's Rain,MIMI,Xinely,1211572,2528693,216,190,3.8,9.0,9.0,6.0,4.04,1070,5410,2020-09-20 02:06:02,1
1872bbe5015a254158e5d14876d6f6d3,Lapis Lazuli,Hyperion's Platter,MIMI,Xinely,1211572,2551030,216,190,3.6,8.0,8.0,5.0,3.04,1001,6301,2020-09-20 02:06:02,1
702587b7abf33e43f4364dc3aff466c6,Lapis Lazuli,wonjae's Salad,MIMI,Xinely,1211572,2568596,216,190,3.3,7.0,7.0,4.0,2.42,824,5032,2020-09-20 02:06:02,1
ee9326ca352675bb0447a3396d9b3775,Sie ruft,Bastian's Rain,Apache 207,SirMirai,1234123,2565469,75,130,4.0,8.8,8.8,6.0,3.27,277,23122,2020-09-20 13:43:43,1
2e8491ae97c0a22b90f3426387ac739a,Sie ruft,Cup,Apache 207,SirMirai,1234123,2565470,75,130,3.0,6.0,6.0,3.0,1.56,139,6112,2020-09-20 13:43:43,1
b3463c52bffc7ac760897eea9d9efb55,Sie ruft,Platter,Apache 207,SirMirai,1234123,2565471,75,130,3.8,8.0,8.0,5.0,2.56,240,6139,2020-09-20 13:43:43,1
bde9eb785b5391b0bab9652ceb39c9d9,Sie ruft,Chatie's Salad,Apache 207,SirMirai,1234123,2586347,75,130,3.5,7.0,7.0,4.0,2.2,190,4672,2020-09-20 13:43:43,1
eb6830f73b8b16d58c9a9a2821055434,Hakkensha wa Watashi (TV Size),Rain,Tapimiru,Bastian,1104491,2308221,88,175,4.0,9.0,9.0,6.0,4.01,533,19711,2020-09-20 15:05:11,1
d11f5c9bbd490d74119e9ddada949dc9,Hakkensha wa Watashi (TV Size),Greaper's Grimoire,Tapimiru,Bastian,1104491,2308222,88,175,4.0,9.2,9.2,6.0,5.17,540,13465,2020-09-20 15:05:11,1
5a9164dfd0c3c1193dc37202345ba9fe,Hakkensha wa Watashi (TV Size),Cup,Tapimiru,Bastian,1104491,2312622,88,175,2.5,6.0,6.0,3.0,1.78,303,5158,2020-09-20 15:05:11,1
f71df460af0140f498baa0211287bb0b,Hakkensha wa Watashi (TV Size),Sanyi's Salad,Tapimiru,Bastian,1104491,2390880,88,175,3.0,7.0,7.0,4.0,2.41,352,6085,2020-09-20 15:05:11,1
f58d7ada6adb41a58a4695a38f1fb036,Hakkensha wa Watashi (TV Size),Greaper's Platter,Tapimiru,Bastian,1104491,2583670,88,175,3.0,8.0,8.0,4.0,2.99,504,8434,2020-09-20 15:05:11,1
4590a3ffa2cfae89b173f621c3d447ac,Harmony,Overdose,Lime,wonjae,1231601,2560262,131,172,4.2,9.3,9.3,6.0,5.34,840,3601,2020-09-21 18:22:11,1
faee588a7b51549372dedebe734a0ffa,Harmony,Rain,Lime,wonjae,1231601,2560263,131,172,4.0,9.0,9.0,6.0,4.26,744,2647,2020-09-21 18:22:11,1
23157e2a7a7702bc7392cc877574c1d2,Harmony,Platter,Lime,wonjae,1231601,2564187,131,172,3.5,8.0,8.0,5.0,3.21,597,3520,2020-09-21 18:22:11,1
ea111adce320d84de7541a9ce53a8c50,Harmony,Cup,Lime,wonjae,1231601,2578078,131,172,2.7,6.0,6.0,3.0,1.79,376,1891,2020-09-21 18:22:11,1
e610e4cd289cdc27a2b278bb135dab57,Harmony,Jemzuu's Salad,Lime,wonjae,1231601,2578733,131,172,3.1,7.0,7.0,4.0,2.42,450,2107,2020-09-21 18:22:11,1
dd1e7d8ddd24d24d3056b1f6b4c7ede4,ouroVoros,razor's endlessCycle,Negentropy (a.k.a. Team Grimoire),autofanboy,1087679,2276299,141,185,4.2,9.7,9.7,6.0,6.52,1096,5563,2020-09-22 06:22:48,1
82fd778fd0c9339001980c473a1cc320,ouroVoros,du5t's overdose,Negentropy (a.k.a. Team Grimoire),autofanboy,1087679,2279454,139,185,4.0,9.3,9.3,6.0,5.65,1090,6562,2020-09-22 06:22:48,1
8f68e9ffa06f25253b2abc82ebb1091b,ouroVoros,salad,Negentropy (a.k.a. Team Grimoire),autofanboy,1087679,2279976,140,185,3.3,7.0,7.0,3.0,2.45,516,2818,2020-09-22 06:22:48,1
b291fc492d89997419588e0d7213358d,ouroVoros,jemzuu's rain,Negentropy (a.k.a. Team Grimoire),autofanboy,1087679,2283964,141,185,3.8,9.0,9.0,5.0,4.36,962,4645,2020-09-22 06:22:48,1
8925553d71eeb0210bded5b181fa0dca,ouroVoros,dalebot's cup,Negentropy (a.k.a. Team Grimoire),autofanboy,1087679,2396698,140,185,2.8,6.0,6.0,2.0,1.61,339,2269,2020-09-22 06:22:48,1
04bc83830e9a7148e06027cbd4a6bdd2,ouroVoros,salchow's overdose,Negentropy (a.k.a. Team Grimoire),autofanboy,1087679,2410216,141,185,4.0,9.2,9.2,6.0,5.67,1121,3601,2020-09-22 06:22:48,1
8d5c87bb608413c093a1c700fc1b82b3,ouroVoros,platter,Negentropy (a.k.a. Team Grimoire),autofanboy,1087679,2427734,139,185,3.8,8.0,8.0,4.0,3.27,692,4861,2020-09-22 06:22:48,1
941f47c0ac9a16763536a19a95fee53d,ouroVoros,neVermore,Negentropy (a.k.a. Team Grimoire),autofanboy,1087679,2427950,146,185,4.3,9.8,9.8,6.0,6.93,1295,10405,2020-09-22 06:22:48,1
af6601bd0f01ee2a0c5642b3bd0d57b8,COOLEST (TV Size),ASCENDANCE & BASTIAN'S PLATTER,CustomiZ,Ascendance,1258175,2615423,88,188,3.5,8.0,8.0,5.0,3.33,497,19153,2020-09-22 08:05:47,1
47731b19c76bf3c40b814709847c8706,COOLEST (TV Size),BARON'S OVERDOSE,CustomiZ,Ascendance,1258175,2615424,88,188,4.2,9.3,9.3,6.0,5.48,682,22483,2020-09-22 08:05:47,1
7aceda410656a3aa6ec54f189971bfd7,COOLEST (TV Size),BREAKFAST!!,CustomiZ,Ascendance,1258175,2615425,88,188,8.0,9.4,9.4,5.0,9.35,678,24328,2020-09-22 08:05:47,1
49361861d71bdbf47c347fe20d5c4b07,COOLEST (TV Size),JONI'S CUP,CustomiZ,Ascendance,1258175,2615426,88,188,2.5,6.0,6.0,3.0,1.84,352,15310,2020-09-22 08:05:47,1
bbfaa5a33e26d6075410a66dd7eabadb,COOLEST (TV Size),RAIN,CustomiZ,Ascendance,1258175,2615427,88,188,4.0,9.0,9.0,5.0,4.58,627,23824,2020-09-22 08:05:47,1
8936e9c33814fae085c882b6b86469f1,COOLEST (TV Size),SALAD,CustomiZ,Ascendance,1258175,2615428,88,188,3.0,7.0,7.0,4.0,2.49,385,13033,2020-09-22 08:05:47,1
d0ea0bf8315150f64f88c220f73aa700,COOLEST (TV Size),SPEC'S OVERDOSE,CustomiZ,Ascendance,1258175,2615429,88,188,5.4,9.4,9.4,6.0,6.3,584,10378,2020-09-22 08:05:47,1
abc6a36a41b771c1c49b6b36e0caf808,COOLEST (TV Size),GREAPER'S OVERDOSE,CustomiZ,Ascendance,1258175,2615583,88,188,6.9,9.4,9.4,5.0,7.45,660,10450,2020-09-22 08:05:47,1
603abcd2927b97ea77fc7b9ef9ccf0a0,Tomadoi Recipe (TV Size),Salad,Mikakuning!,Secre,1255281,2608832,89,170,3.0,7.0,7.0,4.0,2.35,354,7840,2020-09-23 01:21:51,1
45fe25b6c56538e5078524d4a5857bc3,Tomadoi Recipe (TV Size),Ascendance's Cup,Mikakuning!,Secre,1255281,2617067,89,170,2.5,6.0,6.0,3.0,1.7,294,5635,2020-09-23 01:21:51,1
aa1669d2ff6fc5d4e3b1d99c4e75291c,Tomadoi Recipe (TV Size),Greaper's Rain,Mikakuning!,Secre,1255281,2617068,89,170,4.0,8.8,8.8,6.0,3.94,509,14896,2020-09-23 01:21:51,1
0f66dff79337636545273191da38f857,Tomadoi Recipe (TV Size),Platter,Mikakuning!,Secre,1255281,2617069,89,170,3.4,8.0,8.0,5.0,3.14,406,11611,2020-09-23 01:21:51,1
517e456694641b810452401fa743df31,"Feelin Sky (Camellia's ""200step"" Self-remix)",Skydiver,Camellia,Zyzyx,867338,2172641,370,200,4.2,9.7,9.7,6.0,6.88,2926,2269,2020-09-23 09:43:18,4
a70961dd2c9e382f6a5e915bfee3c538,StrangeProgram,Old Style,DJ Sharpnel,Razor Sharp,696782,1475851,214,215,5.0,8.0,8.0,5.0,5.85,1578,4087,2020-09-23 09:43:31,4
394749d23d92cfeede8fcdab4a0b8f03,Play Tetris With Your Lolis :3,Katsek's Special CTB,BVB,katsek,34026,110693,89,239,4.0,8.0,8.0,5.0,5.39,1048,13609,2020-09-23 09:45:23,4
cba4e5cf149af77d4f97ebff563a7abc,Ichido dake no Koi nara,Fly,Walkure,noraRcat,456481,978240,245,172,4.0,9.3,9.3,6.0,6.61,1904,2557,2020-09-23 09:45:32,4
1c847f9e092144b785f9b84fd255a726,Ichido dake no Koi nara,Furely's Wind,Walkure,noraRcat,456481,978241,245,172,4.0,9.0,9.0,5.0,6.53,1379,819,2020-09-23 09:45:32,4
224cdc0ed9ccf9bed5bd88cb911abd4e,Ichido dake no Koi nara,Furely's Overdose,Walkure,noraRcat,456481,979065,245,172,4.0,9.3,9.3,5.5,5.4,1591,1783,2020-09-23 09:45:32,4
ed7d68e27b5798625085088d25cd97a4,Ai no Sukima,Overdose,MIMI,Greaper,1197507,2494357,208,204,4.0,9.3,9.3,6.0,5.26,1343,8731,2020-09-23 18:22:41,1
6873fdbc202c3d4db4b5108d1e5a34f4,Ai no Sukima,Nely's Salad,MIMI,Greaper,1197507,2548628,208,204,3.0,7.0,7.0,4.0,2.33,836,7048,2020-09-23 18:22:41,1
971443e638a6d75f80bd300b80561bea,Ai no Sukima,Bastian's Rain,MIMI,Greaper,1197507,2585052,208,204,4.0,9.0,9.0,5.0,4.29,1337,4609,2020-09-23 18:22:41,1
7fe26ede7578aad490044f2faf851244,Ai no Sukima,Platter,MIMI,Greaper,1197507,2585053,208,204,3.5,8.0,8.0,5.0,3.35,1036,8173,2020-09-23 18:22:41,1
2b8dbe673973444b2ac2eb87bc4fbae8,History,Platter,marina,JBHyperion,1232787,2562859,272,133,3.0,8.0,8.0,5.0,2.77,1255,6013,2020-09-24 01:04:26,1
e38ff814e4d9ce4e11a81cbd41ed860a,History,Rain,marina,JBHyperion,1232787,2562860,273,133,4.0,9.0,9.0,6.0,4.3,1696,2350,2020-09-24 01:04:26,1
b2bf54547ab4af413aea4dcc4cc42fce,History,Hyperion Spec's Overdose,marina,JBHyperion,1232787,2564998,273,133,4.2,9.2,9.2,6.0,5.43,1718,3016,2020-09-24 01:04:26,1
516fc7c19defcc11bc5d772af1d9991b,COOLEST,Ascendance's Platter,R3 Music Box,Nokashi,946318,1975971,55,104,4.0,7.5,7.5,5.0,2.48,182,8407,2020-09-24 19:23:42,1
e37f5ec15784ffda846859a478583c45,COOLEST,Salad,R3 Music Box,Nokashi,946318,1975972,55,104,3.5,6.5,6.5,4.0,2.01,144,6679,2020-09-24 19:23:42,1
53e08085bbd9a04cbac3d52d1c703bd8,COOLEST,Hyperion's Cup,R3 Music Box,Nokashi,946318,1975973,55,104,3.0,5.5,5.5,3.0,1.22,129,5203,2020-09-24 19:23:42,1
b3506f09f5dc7fde1baf999c5e89ad88,Nobore! Susume! Takai Tou,The Grand Tower,KikuoHana,dika312,545757,2084234,310,142,4.0,9.3,9.3,6.0,5.54,2026,7993,2020-09-25 00:41:52,1
a4722899d65f6870b4e08487b2c9f9a9,Rainbow Road,Special,nanobii,Brunoob,1234892,2567137,77,170,4.2,9.3,9.3,6.0,4.84,434,13429,2020-09-25 11:46:42,1
2cceed3e01e131be7043a09ff1d44e5a,Rainbow Road,Joni's Salad,nanobii,Brunoob,1234892,2567189,77,170,3.0,7.0,7.0,4.0,1.92,195,5878,2020-09-25 11:46:42,1
143686d46dd3ef705134bf002cf3f200,Rainbow Road,AFB's Platter,nanobii,Brunoob,1234892,2569489,77,170,3.4,8.0,8.0,5.0,2.76,350,11161,2020-09-25 11:46:42,1
db8251195450da98884795c46e244b6c,Rainbow Road,MomoX's Cup,nanobii,Brunoob,1234892,2571138,77,170,2.0,6.0,6.0,3.0,1.4,178,3763,2020-09-25 11:46:42,1
e21ff79a94942f357a701acf23d000de,Rainbow Road,Kukkai's Rain,nanobii,Brunoob,1234892,2574300,77,170,4.0,9.0,9.0,6.0,3.96,424,10720,2020-09-25 11:46:42,1
a3145ae2efcf068f8fbd69189c7eee46,Big Time Rush (TV Size),Cup,Big Time Rush,SirMirai,1228217,2553929,49,121,3.0,6.0,6.0,3.0,1.47,128,25048,2020-09-25 12:23:01,1
02a0541ff044b533bf312fac3c9d3db2,Big Time Rush (TV Size),Salad,Big Time Rush,SirMirai,1228217,2553931,49,121,3.4,7.0,7.0,4.0,1.97,160,14905,2020-09-25 12:23:01,1
f48b24b90fb1cbf8331f5d067823be89,Big Time Rush (TV Size),AFB's Platter,Big Time Rush,SirMirai,1228217,2555119,49,121,3.8,8.0,8.0,5.0,2.39,204,23149,2020-09-25 12:23:01,1
2adaff34e7c2ff2258cb43cf3fa36803,brave climber,Greaper & Joakh's Bravery,Minase Inori,-Joakh,1254679,2620851,298,190,4.0,9.4,9.4,6.0,5.96,2165,8245,2020-09-25 17:47:33,1
b5e1c7476cc8f5189f57323c07e33469,SpongeBob SquarePants Theme,Cup,Painty the Pirate & Kids,Secre,964278,2018772,41,120,2.7,5.5,5.5,3.0,1.17,66,46108,2020-09-27 17:42:15,1
618450146d650be38f70c7820efba3d1,SpongeBob SquarePants Theme,Krabby Platty,Painty the Pirate & Kids,Secre,964278,2018773,41,120,3.3,6.5,6.5,5.0,2.03,80,38926,2020-09-27 17:42:15,1
c99094bd57cc5ae6d56f4a9d4a8757c4,SpongeBob SquarePants Theme,Salad,Painty the Pirate & Kids,Secre,964278,2018774,41,120,3.0,6.0,6.0,4.0,1.62,75,27028,2020-09-27 17:42:15,1
2a01a0f71a7680d747ad6163c1587574,Magical Musical Master,Deluge,Sakuzyo,Rocma,1097927,2294025,180,187,4.0,9.2,9.2,6.0,5.73,1296,11017,2020-09-28 04:46:51,1
ab05fce91c068a61ff284bd3aae1a00d,Magical Musical Master,Overdose,Sakuzyo,Rocma,1097927,2294641,180,187,3.8,9.0,9.0,5.0,4.85,1105,8677,2020-09-28 04:46:51,1
87d245170313b6e28e1f53c9446e8042,Magical Musical Master,Platter,Sakuzyo,Rocma,1097927,2294953,180,187,3.4,8.0,8.0,4.0,3.37,808,5941,2020-09-28 04:46:51,1
f23df594305b40e1c680f7d8b61b91f3,Magical Musical Master,Salad,Sakuzyo,Rocma,1097927,2296302,180,187,3.1,7.0,7.0,3.0,2.44,615,3826,2020-09-28 04:46:51,1
41b81c1e2ddb07edf0d77a66f475748a,Magical Musical Master,Nelly's Rain,Sakuzyo,Rocma,1097927,2315442,180,187,3.6,8.8,8.8,5.0,4.17,1015,5590,2020-09-28 04:46:51,1
343e2fdff7f4b000d43b2d8e0c8ee8d1,Magical Musical Master,Jemzuu's Cup,Sakuzyo,Rocma,1097927,2317249,170,187,2.6,6.0,6.0,3.0,1.73,543,2782,2020-09-28 04:46:51,1
123d2e9873ca17df16ff2b2a14a3ea2c,Hitoribocchi no Monologue (nenpulse bootleg remix),Spec Rei's Monologue,"Morishita Chisaki, Tanaka Minami, Kito Akari, Kurose Yuuko",Spectator,1255650,2609532,307,170,3.8,9.6,9.6,6.0,6.31,2471,11512,2020-09-28 17:42:17,1
f6d162f26990b33656208b426984c2bb,Empyrean,System Shockwave,meganeko,Nelly,1209749,2518667,383,175,4.0,9.5,9.5,7.0,5.89,2549,2692,2020-10-01 10:26:18,1
163890e4e6168ab4ba6d99b2c184969e,nightfall,cup,ginkiha,-Joni-,1151833,2404240,116,92,2.5,6.0,6.0,3.0,1.33,218,2062,2020-10-01 13:03:27,1
e28c8ea07fd6c39d1061abd008912c5a,nightfall,platter,ginkiha,-Joni-,1151833,2404242,116,92,3.5,8.0,8.0,4.0,2.44,277,2332,2020-10-01 13:03:27,1
41caa55a96e8660be214320b7d9e1bff,nightfall,salad,ginkiha,-Joni-,1151833,2404243,116,92,3.0,7.0,7.0,3.5,1.83,253,2062,2020-10-01 13:03:27,1
88e852c3a37c90a1e0c06a2ff55bd51c,nightfall,gloaming,ginkiha,-Joni-,1151833,2415949,116,92,4.0,8.8,8.8,4.5,2.92,382,2503,2020-10-01 13:03:27,1
edb4f763e87444359c0bcf694ef0955d,Ready to (TV Size),Cup,Kagemori Michiru (CV: Morohoshi Sumire),Chatie,1139127,2379548,60,147,2.5,6.0,6.0,3.0,1.5,148,14653,2020-10-04 01:43:46,1
2017aafa273e311e3d40cd36b874f049,Ready to (TV Size),Overdose,Kagemori Michiru (CV: Morohoshi Sumire),Chatie,1139127,2418193,60,147,4.0,9.0,9.0,6.0,4.26,316,9064,2020-10-04 01:43:46,1
26ae364ac9316fcfc602d4f33e8ce88d,Ready to (TV Size),Baron's Rain,Kagemori Michiru (CV: Morohoshi Sumire),Chatie,1139127,2418194,60,147,4.0,8.8,8.8,6.0,3.76,315,11098,2020-10-04 01:43:46,1
019f2e0c0de98d9cde6e0abcfa43db51,Ready to (TV Size),Greaper's Overdose,Kagemori Michiru (CV: Morohoshi Sumire),Chatie,1139127,2428478,60,147,4.0,9.2,9.2,6.0,4.6,325,8263,2020-10-04 01:43:46,1
ddf67c5cdaa3b7695f3a351d6e9a8a91,Ready to (TV Size),Daletto's Platter,Kagemori Michiru (CV: Morohoshi Sumire),Chatie,1139127,2437996,60,147,3.5,8.0,8.0,5.0,2.96,287,14320,2020-10-04 01:43:46,1
273dfa1418be88f1f0e8393e40004ab7,Ready to (TV Size),Vincs' Salad,Kagemori Michiru (CV: Morohoshi Sumire),Chatie,1139127,2446514,60,147,3.0,7.0,7.0,4.0,2.21,214,11107,2020-10-04 01:43:46,1
3b6cb38842c2a1e6e13d1d22c50a7c34,Ex Nihilo,Genesis,Fractal Dreamers,wonjae,1254879,2607991,120,145,4.8,9.3,9.3,6.0,5.1,796,3790,2020-10-04 09:03:51,1
23c1c85af5b3ae3dd92849e42e011d34,Ex Nihilo,Salad,Fractal Dreamers,wonjae,1254879,2611565,120,145,3.5,7.0,7.0,4.0,2.18,413,3826,2020-10-04 09:03:51,1
413c804c1edeea12658b2704ce40eaed,Ex Nihilo,Hyperion's Platter,Fractal Dreamers,wonjae,1254879,2613384,120,145,4.0,8.0,8.0,5.0,2.97,618,5086,2020-10-04 09:03:51,1
885a72972e09c5d09d0892e17cdd54e6,Ex Nihilo,Dapu's Rain,Fractal Dreamers,wonjae,1254879,2620237,120,145,4.2,9.0,9.0,5.5,4.05,673,3799,2020-10-04 09:03:51,1
147e656276b7a1ee4e6d44bf22a84b97,Ex Nihilo,Cup,Fractal Dreamers,wonjae,1254879,2621317,120,145,3.0,6.0,6.0,3.0,1.65,337,2674,2020-10-04 09:03:51,1
231660ad05e06b45bb1513aa6773365b,AMAZING BREAK,KYUARE SPEC'S INVASION,TERRASPEX,Spectator,727329,1535572,230,153,3.8,9.8,9.8,7.0,6.51,1952,13330,2020-10-05 09:23:43,1
0ae20dba856211da03c902a2acc9bf9c,AMAZING BREAK,OVERDOSE,TERRASPEX,Spectator,727329,1541641,230,153,3.6,9.4,9.4,6.0,5.3,1775,13366,2020-10-05 09:23:43,1
dc3c4d1ecafab56e281ea9461652de9f,AMAZING BREAK,NELLY & DU5T'S PLATTER,TERRASPEX,Spectator,727329,1912711,230,153,3.0,8.0,8.0,4.0,3.02,1155,15400,2020-10-05 09:23:43,1
d35e8e921b5db476c8415736632f4a5d,AMAZING BREAK,CRYSTAL SPEC'S DELUGE,TERRASPEX,Spectator,727329,2404182,230,153,3.8,9.6,9.6,7.0,5.69,1845,5644,2020-10-05 09:23:43,1
fb4fdc69636c5159761ffb0e135442a2,AMAZING BREAK,SANYI'S RAIN,TERRASPEX,Spectator,727329,2404183,230,153,3.3,9.0,9.0,5.0,4.3,1504,9082,2020-10-05 09:23:43,1
cef953805bfc232032b56c2fef8d989b,AMAZING BREAK,CRYSTAL'S INVASION,TERRASPEX,Spectator,727329,2404346,230,153,3.8,9.8,9.8,7.0,6.36,2018,4663,2020-10-05 09:23:43,1
774ec9d313ac1f78f6af239fa3b35ebc,Embraced by the Flame,Daletto & Du5t's Overdose,UNDEAD CORPORATION,Daletto,1179938,2460430,243,215,4.2,9.4,9.4,6.0,6.07,2623,27793,2020-10-05 11:24:07,1
605963eced982a8e71e2db47a4fe0433,Embraced by the Flame,Daletto & Du5t's Rekindling of Dead Ashes,UNDEAD CORPORATION,Daletto,1179938,2460431,243,215,4.4,9.8,9.8,6.0,7.12,2625,31132,2020-10-05 11:24:07,1
ef0f66ba43d3ec06645d0f1a55bf2f6b,Embraced by the Flame,Hex's Platter,UNDEAD CORPORATION,Daletto,1179938,2460432,243,215,3.5,8.5,8.5,4.0,3.74,1433,38026,2020-10-05 11:24:07,1
ccd923ec6888ed07a66f2f0b4ef53f28,Embraced by the Flame,Rain,UNDEAD CORPORATION,Daletto,1179938,2460433,243,215,4.0,9.1,9.1,5.0,4.68,2070,24625,2020-10-05 11:24:07,1
8c5b80e06f5470a055687d614da13a16,Hyperlight. (feat. Tsuyuri Karin),Cup.,P4koo,Jemzuu,1255500,2609225,122,152,2.7,6.0,6.0,3.0,1.71,398,3088,2020-10-07 04:22:54,1
0710179d93b8092b980f01515f8684fa,Hyperlight. (feat. Tsuyuri Karin),Hyperion's Platter.,P4koo,Jemzuu,1255500,2609226,122,152,3.3,8.0,8.0,5.0,3.06,727,4402,2020-10-07 04:22:54,1
4399aadd01f99ba89fdd6effb310b6b0,Hyperlight. (feat. Tsuyuri Karin),Salad.,P4koo,Jemzuu,1255500,2609227,122,152,3.0,7.0,7.0,4.0,2.44,486,2152,2020-10-07 04:22:54,1
84e169064e88cf854e41fc35b18c662a,Hyperlight. (feat. Tsuyuri Karin),Spec's Rain.,P4koo,Jemzuu,1255500,2609228,122,152,4.0,9.0,9.0,5.0,4.36,798,2800,2020-10-07 04:22:54,1
5e2529d9a5987d5c88b39e8559510f96,Hyperlight. (feat. Tsuyuri Karin),Superluminal.,P4koo,Jemzuu,1255500,2609229,122,152,4.0,9.6,9.6,6.0,6.21,1167,5995,2020-10-07 04:22:54,1
5f89b3da3a938e3dd68f2964fe60d76f,Hyperlight. (feat. Tsuyuri Karin),Specuu's Overdose.,P4koo,Jemzuu,1255500,2619250,122,152,4.0,9.3,9.3,6.0,5.18,948,3475,2020-10-07 04:22:54,1
8959c9c9521039b8b5c345fc50fcba79,wtf,rain,boy pablo,-Joni-,1192988,2485849,70,128,4.0,8.0,8.0,6.0,3.19,324,5374,2020-10-07 23:22:47,1
ad71e44d3f839de4720d144cf1aeae7f,wtf,wonjae's platter,boy pablo,-Joni-,1192988,2486004,70,128,3.5,7.0,7.0,5.0,2.88,286,4987,2020-10-07 23:22:47,1
89913f30ab77e85df1518587748da411,wtf,treftur's cup,boy pablo,-Joni-,1192988,2486034,70,128,2.5,5.0,5.0,3.0,1.45,155,5248,2020-10-07 23:22:47,1
c557333d34a2be6c6a41f35f877cc860,wtf,chatie's salad,boy pablo,-Joni-,1192988,2555897,70,128,3.0,6.0,6.0,4.0,2.06,245,5797,2020-10-07 23:22:47,1
a2399ff29ab5c76c24f44f4e5a8fa240,Ai no Sukima (Cut Ver.),Cup,MIMI feat. umu.,Mniam,1215878,2530115,105,204,2.6,6.0,6.0,3.0,1.71,322,5500,2020-10-08 09:02:00,1
944ecdf3eba1dc01a0aed645c60b81b3,Ai no Sukima (Cut Ver.),Platter,MIMI feat. umu.,Mniam,1215878,2530116,105,204,3.4,8.0,8.0,5.0,3.41,569,14113,2020-10-08 09:02:00,1
7836e345a4ed2bbeea01b6ca49bb7002,Ai no Sukima (Cut Ver.),Rain,MIMI feat. umu.,Mniam,1215878,2530117,105,204,3.8,9.0,9.0,6.0,4.27,605,9694,2020-10-08 09:02:00,1
28fd3fac53c1e08988dff93dd4221294,Ai no Sukima (Cut Ver.),Salad,MIMI feat. umu.,Mniam,1215878,2530118,105,204,3.0,7.0,7.0,4.0,2.37,406,9901,2020-10-08 09:02:00,1
6398601ee6aaa809605c7460e8d183a3,Ai no Sukima (Cut Ver.),Sorrow,MIMI feat. umu.,Mniam,1215878,2530119,105,204,4.2,9.2,9.2,7.0,5.08,617,10585,2020-10-08 09:02:00,1
7c00aa2dea279d1de0260810b7cc086d,Signal feat. Such,Disconnection,rejection,-MomoX,1129636,2359821,309,175,4.0,9.6,9.6,6.0,6.05,2074,18622,2020-10-10 18:05:02,1
4434601151d2a4746428b58d2320640a,Future Candy,Candy Love,YUC'e,[_-Kukkai-_],924882,1932005,243,180,4.2,9.6,9.6,7.0,6.65,1554,15076,2020-10-12 13:44:42,1
44f0bffe48bd2cce48b350ffb0e1f23c,Future Candy,Dapu's Platter,YUC'e,[_-Kukkai-_],924882,2059088,243,180,3.5,8.0,8.0,4.0,3.3,880,10594,2020-10-12 13:44:42,1
a9827828508b3e5fb7a8ff66530a2aa1,Future Candy,wonjae's Salad,YUC'e,[_-Kukkai-_],924882,2072403,243,180,3.0,7.0,7.0,3.0,2.41,753,8605,2020-10-12 13:44:42,1
fa94cbda410b2030fcfb16a16672640e,Future Candy,Rain,YUC'e,[_-Kukkai-_],924882,2104233,243,180,4.0,9.0,9.0,5.0,4.28,1252,12781,2020-10-12 13:44:42,1
7ad5f29fe0ba5a282fd1ddc907e6e58d,Future Candy,Nelly's Overdose,YUC'e,[_-Kukkai-_],924882,2106399,243,180,4.0,9.4,9.4,6.0,5.97,1485,11071,2020-10-12 13:44:42,1
76932524925ff47a572570e07ab8098e,Future Candy,Sanyi's Overdose,YUC'e,[_-Kukkai-_],924882,2117063,243,180,4.0,9.4,9.4,6.0,5.49,1289,7525,2020-10-12 13:44:42,1
9f784dbf615bc6c613c1b3e15c44ed8c,Future Candy,Rew's Cup,YUC'e,[_-Kukkai-_],924882,2164678,243,180,2.5,6.0,6.0,2.0,1.81,567,7228,2020-10-12 13:44:42,1
e3d5e9aa9906722c64e6e82b9a2824ce,Imagination (TV Size),Cup,SPYAIR,Secre,1230643,2558468,90,204,2.0,6.0,6.0,2.0,1.8,352,15616,2020-10-12 19:23:54,1
4a355cebee099ca95be5aa5621b3082a,Imagination (TV Size),Dako's Rain,SPYAIR,Secre,1230643,2558469,90,204,4.0,9.0,9.0,5.0,4.11,554,7678,2020-10-12 19:23:54,1
b2648a93627e052b30bb024c2b0455d3,Imagination (TV Size),Imagine,SPYAIR,Secre,1230643,2558470,90,204,4.4,9.4,9.4,6.0,5.87,572,14896,2020-10-12 19:23:54,1
