file_md5,title,version,artist,creator,beatmapset_id,beatmap_id,total_length,bpm,diff_size,diff_overall,diff_approach,diff_drain,difficultyrating,playcount,approved_date,State
11d00fb190d6778ef2f543ae4970ca16,Ant IDM,The Antbulb,The Flashbulb,Vortex-,1069279,2615508,152,112,4,7.6,5.0,8.6,4.43,25201,2020-09-23 09:45:49,4
bcf9fba9e3d19489dfc492f0d50c6b0c,Shounanzoku -cannibal coast-,x),Aural Vampire,Wh1teh,546972,1158510,190,138,4,8.5,5.0,8.5,4.95,15814,2020-09-23 09:45:54,4
569159df3b20b60bb58f96088a33858c,99 Glooms,X,Sta,Ticle,961775,2013908,156,185,4,7.0,5.0,8.8,5.29,26398,2020-09-23 09:45:59,4
12fb06c9f7785eded6c9a643022e63d5,Catastrophe,Entozer,MuryokuP,Entozer,108862,284389,169,200,7,8.0,5.0,8.0,4.76,3871,2020-09-23 09:46:13,4
e1717bc097a354c937a61f406f19fcd2,Catastrophe,Insane,MuryokuP,Entozer,108862,284390,157,200,7,8.0,5.0,7.0,3.61,5716,2020-09-23 09:46:13,4
3869a3b5348aa66ad8ddd6f6974b9dc5,Catastrophe,Hard,MuryokuP,Entozer,108862,284494,157,200,7,8.0,5.0,7.0,3.52,10666,2020-09-23 09:46:13,4
0a6bf187752f13ed1216d895640faa55,Catastrophe,Easy,MuryokuP,Entozer,108862,284536,157,200,7,7.0,5.0,5.0,1.06,22924,2020-09-23 09:46:13,4
76a20025044474d815046956673fc748,Catastrophe,Normal,MuryokuP,Entozer,108862,284537,157,200,7,8.0,5.0,6.0,2.38,22609,2020-09-23 09:46:13,4
8c5f6fc4337aed07c515274593dcf91e,KIZUNA MUSIC (TV Size),Expert,Poppin'Party,Jerry,1124865,2350386,87,189,7,6.0,5.0,6.0,1.9,12646,2020-09-23 09:46:19,4
a383d5b9dbeb2c6608b9c3de32892adf,LUVORATORRRRRY!,Down Below,GigaP,Fullerene-,276833,627473,199,128,4,5.5,9.0,8.0,6.02,31267,2020-09-23 19:56:18,4
8ff80c6732829fb8934d1dcc3ee5a519,LUVORATORRRRRY!,On Top,GigaP,Fullerene-,276833,627475,199,128,4,5.5,9.0,8.0,6.02,11962,2020-09-23 19:56:18,4
f916cc7d5cda6086ed18cbbb87f14b41,Gomakashi (TV Size),Wish,TrySail,Amiichii,1098415,2294920,88,189,4,7.8,9.5,8.5,4.4,61174,2020-09-25 14:01:48,1
74e5439d6009a4c5d232c2c6975fa9f5,Gomakashi (TV Size),Asha's Normal,TrySail,Amiichii,1098415,2294921,87,189,4,7.5,9.5,7.5,2.12,56323,2020-09-25 14:01:48,1
5c62a31a9cea72d245b14fe6312dfc2a,Gomakashi (TV Size),Hard,TrySail,Amiichii,1098415,2295016,88,189,4,7.5,9.5,8.0,3.1,68590,2020-09-25 14:01:48,1
9379775c909131ddcb7cabf23cb47a5c,Gomakashi (TV Size),Insane,TrySail,Amiichii,1098415,2295527,88,189,4,8.0,9.5,8.0,3.74,50995,2020-09-25 14:01:48,1
4c0321138c39deb23f3ef617ed005cab,Gomakashi (TV Size),Sya's Easy,TrySail,Amiichii,1098415,2295528,87,189,4,7.0,9.5,7.0,1.46,28999,2020-09-25 14:01:48,1
abd5b0b0619e887517417e24b735942c,Motto Amai Koigokoro,DH's Koigokoro,"Niwasaka Rira (CV: Yumezuki Yami), Nishinomiya Richer (CV: Hanazawa Sakura)",Muse Dash,1239258,2576481,95,150,4,8.0,5.0,8.0,2.89,18802,2020-09-26 16:25:04,1
f90daf0611a4b1025b17d027ed6a9cfb,Motto Amai Koigokoro,Easy,"Niwasaka Rira (CV: Yumezuki Yami), Nishinomiya Richer (CV: Hanazawa Sakura)",Muse Dash,1239258,2577160,94,150,4,7.0,5.0,7.0,1.45,11926,2020-09-26 16:25:04,1
8531a457d4ea03d117ac735e1018d51a,Motto Amai Koigokoro,Madoka's Normal,"Niwasaka Rira (CV: Yumezuki Yami), Nishinomiya Richer (CV: Hanazawa Sakura)",Muse Dash,1239258,2577530,94,150,4,7.5,5.0,7.5,2.07,17686,2020-09-26 16:25:04,1
2dd26e8c60b55104949e4e9976e47816,Eternalism 3,Immortalem,Sound Souler,[Sick]Catcat,1177035,2454819,125,145,7,8.4,5.0,8.4,4.49,11026,2020-09-30 05:45:05,1
b8cdee3e0c2f02b52456dc12198db429,Eternalism 3,Hyper,Sound Souler,[Sick]Catcat,1177035,2456304,125,145,7,7.8,5.0,7.8,3.15,18280,2020-09-30 05:45:05,1
30206697288846bdb4db89f380e6f6e3,Eternalism 3,Normal,Sound Souler,[Sick]Catcat,1177035,2460469,125,145,7,7.0,5.0,7.0,2.16,19585,2020-09-30 05:45:05,1
0fd2c0b58ccc5ca1f99b1a18f4b778b2,Titania,URANUS,xi,Murumoo,1174746,2450272,132,212,4,8.5,5.0,8.5,4.97,114724,2020-09-30 17:02:23,1
9eda1eea0cb1d3e131d9c08d8da13d3a,Titania,ADVANCED,xi,Murumoo,1174746,2450537,132,212,4,7.0,5.0,7.0,2.49,176833,2020-09-30 17:02:23,1
530d5b0854a8498e833d2fb37e62339b,Titania,BASIC,xi,Murumoo,1174746,2450538,132,212,4,6.5,5.0,6.5,1.71,68266,2020-09-30 17:02:23,1
fecdeda9ed47e41573183fe1d2c6a683,Titania,MASTER,xi,Murumoo,1174746,2450539,132,212,4,8.0,5.0,8.0,4.01,215029,2020-09-30 17:02:23,1
e121b83a075f9ace4bcb6f8f37fc9919,Titania,Lirai's EXPERT,xi,Murumoo,1174746,2487983,132,212,4,7.5,5.0,7.5,3.28,241093,2020-09-30 17:02:23,1
d718fc450a07a6b693cb54373d3d140a,Koiyamai (TV Size),Lovesick,Street,FAMoss,1212132,2523022,100,145,4,8.5,5.0,8.5,3.93,32302,2020-10-03 02:23:54,1
ec2f68f62b00128ffa50622e6c20f754,Koiyamai (TV Size),lenpai's Normal,Street,FAMoss,1212132,2602423,100,145,4,7.0,5.0,7.0,1.67,14266,2020-10-03 02:23:54,1
f28dd118fa932543f979c85edbb80868,Koiyamai (TV Size),Easy,Street,FAMoss,1212132,2622029,100,145,4,6.5,5.0,6.5,1.37,9793,2020-10-03 02:23:54,1
7459b085879e942c4d4192be08848b8f,Koiyamai (TV Size),Insane,Street,FAMoss,1212132,2622030,100,145,4,8.0,5.0,8.0,2.72,36919,2020-10-03 02:23:54,1
a99e719a4106028d8bcd2c9660cbd86e,Koiyamai (TV Size),Hard,Street,FAMoss,1212132,2622060,100,145,4,7.5,5.0,7.5,2.25,30520,2020-10-03 02:23:54,1
106cbd8bd266fd1fb9ab70aeec688ddc,SHIORI (TV Size),Easy,ClariS,Daeng Simatta,914328,2367396,88,176,4,7.0,5.0,7.0,1.39,20953,2020-10-03 15:45:16,1
3c26800001e54fc41c209bfd7e86f1f8,SHIORI (TV Size),Hard,ClariS,Daeng Simatta,914328,2367398,88,176,4,8.0,5.0,7.5,2.71,42013,2020-10-03 15:45:16,1
b10371267f79ba14594792d199b3fa4a,SHIORI (TV Size),Memories,ClariS,Daeng Simatta,914328,2367399,88,176,4,8.0,5.0,8.0,3.52,57538,2020-10-03 15:45:16,1
b1401da5b6362c8f864ad6f7f1ae51b7,SHIORI (TV Size),Normal,ClariS,Daeng Simatta,914328,2507576,88,176,4,7.5,5.0,7.0,2.05,39961,2020-10-03 15:45:16,1
05d4534d2d494381300bf6908ee98261,Oriental Blossom,4K CHERRY BLOSSOM,Eisyo-kobu,-H i k a r i-,781373,1641096,115,180,4,8.5,5.0,8.5,4.51,40096,2020-10-03 16:03:38,1
ea02b547694caff7011b8157dcbf0db9,Oriental Blossom,4K NOVICE,Eisyo-kobu,-H i k a r i-,781373,1906420,110,180,4,7.0,5.0,7.0,2.03,53164,2020-10-03 16:03:38,1
efaec20424d512314a971fd7eb7911da,Oriental Blossom,7K NOVICE,Eisyo-kobu,-H i k a r i-,781373,1906706,110,180,7,7.0,5.0,7.0,2.41,17029,2020-10-03 16:03:38,1
2ff5d048c43a67491303d34e8ea79b7f,Oriental Blossom,Madoka's 4K EXHAUST,Eisyo-kobu,-H i k a r i-,781373,1935559,115,180,4,8.0,5.0,8.0,3.65,52345,2020-10-03 16:03:38,1
9ce77d6a22b15c64dadbb10e6861b4d7,Oriental Blossom,Madoka's 7K ADVANCED,Eisyo-kobu,-H i k a r i-,781373,1935560,115,180,7,7.5,5.0,7.5,3.35,15130,2020-10-03 16:03:38,1
e5ccc86aaa950b9ed23b8bc754546b0f,Oriental Blossom,Stan's 7K EXHAUST,Eisyo-kobu,-H i k a r i-,781373,1935580,115,180,7,8.0,5.0,8.0,4.24,11224,2020-10-03 16:03:38,1
862e7835b2209087429390bc048f283e,Oriental Blossom,4K ADVANCED,Eisyo-kobu,-H i k a r i-,781373,1935590,115,180,4,7.5,5.0,7.5,2.82,61399,2020-10-03 16:03:38,1
65486e00039f7382ea90bf5e698af763,Oriental Blossom,4K BASIC,Eisyo-kobu,-H i k a r i-,781373,1944046,110,180,4,6.5,5.0,6.5,1.33,25669,2020-10-03 16:03:38,1
74dbf38ceb421c8986ef1b24306201ba,Oriental Blossom,7K BASIC,Eisyo-kobu,-H i k a r i-,781373,1944047,110,180,7,6.5,5.0,6.5,1.62,19558,2020-10-03 16:03:38,1
e4d54a158813edb119ee0e3936b61789,Oriental Blossom,7K MALLOW FLOWER,Eisyo-kobu,-H i k a r i-,781373,2224886,115,180,7,8.5,5.0,9.0,5.42,9343,2020-10-03 16:03:38,1
44c233ca804f63b57e891885b9a73c6c,Yasashisa no Riyuu (TV Size),Curiosity,ChouCho,Scotty,1222992,2543868,87,177,4,7.7,5.0,8.0,3.08,63361,2020-10-05 11:26:33,1
1dec696f6e938299bf0f259b2039f8a1,Yasashisa no Riyuu (TV Size),Easy,ChouCho,Scotty,1222992,2543869,87,177,4,7.0,5.0,7.0,1.48,23572,2020-10-05 11:26:33,1
5d6dc170476d40dae76bdb6b711138fa,Yasashisa no Riyuu (TV Size),Normal,ChouCho,Scotty,1222992,2543871,87,177,4,7.0,5.0,7.5,1.81,39286,2020-10-05 11:26:33,1
500dbaa97daf102141d4c58ad66afb6d,Yasashisa no Riyuu (TV Size),Rin's Hard,ChouCho,Scotty,1222992,2550583,87,177,4,7.5,5.0,8.0,2.5,53731,2020-10-05 11:26:33,1
4b21a59490d10878ad6b2d39ba99498f,Connecting Happy!! (TV Size),Connecting!,"Pecorine (CV: M.A.O), Kokkoro (CV: Itou Miku), Karyl (CV: Tachibana Rika)",ML-ysg,1217129,2532428,113,182,4,8.0,5.0,8.0,3.52,45622,2020-10-08 12:06:35,1
9d7e660ebf2a5bfc05d03787ec8f0b07,Connecting Happy!! (TV Size),Easy,"Pecorine (CV: M.A.O), Kokkoro (CV: Itou Miku), Karyl (CV: Tachibana Rika)",ML-ysg,1217129,2532429,110,182,4,6.5,5.0,6.5,1.6,29116,2020-10-08 12:06:35,1
75a00ff94cffcbbd58e29b824919ae79,Connecting Happy!! (TV Size),Hard,"Pecorine (CV: M.A.O), Kokkoro (CV: Itou Miku), Karyl (CV: Tachibana Rika)",ML-ysg,1217129,2532430,110,182,4,7.5,5.0,7.5,2.93,42274,2020-10-08 12:06:35,1
d513930192ed2c12ee0625d40e558c4f,Connecting Happy!! (TV Size),Normal,"Pecorine (CV: M.A.O), Kokkoro (CV: Itou Miku), Karyl (CV: Tachibana Rika)",ML-ysg,1217129,2532432,110,182,4,7.0,5.0,7.0,2.13,49591,2020-10-08 12:06:35,1
23940403184461442a3a1fccae4a58c1,Ringing Bloom,Bouquet for Friends,Roselia,Virtue-,1015663,2125708,331,195,4,8.0,5.0,8.5,5.04,53290,2020-10-09 15:45:58,1
1f06879cc48ab06f29d84810738b6452,Euphorium,AstralAir,Suzuyu,Touru0711,870244,1818629,274,186,4,8.2,5.0,8.5,3.85,30502,2020-10-09 16:42:25,1
cd3fdd6a9819b10cf727a888b36606e0,Euphorium,Hard,Suzuyu,Touru0711,870244,1819939,274,186,4,7.5,5.0,7.8,3.18,36973,2020-10-09 16:42:25,1
bcac8ac9b4c0752b7f502027586ed15c,Palette Dance,7K Rainbow,Sutopuri,Noch Einen,1171748,2444093,242,179,7,8.4,5.0,8.6,4.56,5410,2020-10-12 14:23:19,1
e756b6070db1a402dda077e38e8ec80c,Palette Dance,4K Colorful,Sutopuri,Noch Einen,1171748,2444094,242,179,4,8.5,5.0,8.3,3.28,19549,2020-10-12 14:23:19,1
03c5045477446d6635184310c118fde4,Palette Dance,4K Hard,Sutopuri,Noch Einen,1171748,2448401,242,179,4,8.0,5.0,8.0,2.69,20692,2020-10-12 14:23:19,1
71ce554c3bc60fac870e6f74288cd985,Palette Dance,7K Hard,Sutopuri,Noch Einen,1171748,2448402,242,179,7,8.0,5.0,8.0,2.97,5356,2020-10-12 14:23:19,1
8e09a19f2f18516f96c84a8b26993906,Rocket*Ride,HD,Duca,Yukari_Sama,657533,1392730,87,194,4,7.5,5.0,7.5,2.87,18757,2020-10-16 16:02:34,1
32b958b77ddad99f2d2e80113802fcb7,Rocket*Ride,EZ,Duca,Yukari_Sama,657533,1422259,87,194,4,6.5,5.0,6.5,1.43,8506,2020-10-16 16:02:34,1
7d2d6654136fcaa5e697966627fb1371,Rocket*Ride,MX,Duca,Yukari_Sama,657533,1422260,87,194,4,8.0,5.0,8.0,3.66,22942,2020-10-16 16:02:34,1
5c3f406da949b24577e25d3cb483c0f5,Rocket*Ride,NM,Duca,Yukari_Sama,657533,1962249,87,194,4,7.0,5.0,7.0,1.86,13546,2020-10-16 16:02:34,1
5678f6ea06927a6fa4af46a2930fab8e,Butterfly Twist,EXHAUST,Yooh,Shima Rin,1148070,2397133,122,160,4,7.8,5.0,8.0,3.75,77617,2020-10-16 17:02:36,1
4e71f1c1fa6763f0f338e7c75b9d0a9e,Butterfly Twist,MAXIMUM,Yooh,Shima Rin,1148070,2398366,122,160,4,8.0,5.0,8.2,4.09,60067,2020-10-16 17:02:36,1
96a14bb97a8fd731000b381f1535d5bb,Butterfly Twist,ADVANCED,Yooh,Shima Rin,1148070,2432943,122,160,4,7.5,5.0,7.5,2.89,104968,2020-10-16 17:02:36,1
89913a97dd5bfad84c4587957691f8c7,Butterfly Twist,BASIC,Yooh,Shima Rin,1148070,2444739,122,160,4,6.5,5.0,6.5,1.45,28603,2020-10-16 17:02:36,1
de89006c2a7accfb5b31601ee35663eb,Butterfly Twist,Madoka's NOVICE,Yooh,Shima Rin,1148070,2444740,122,160,4,7.0,5.0,7.0,2.13,76546,2020-10-16 17:02:36,1
12524e8a7e957bb8d4bcf6fc795a615c,over and over (TV Size),Dandan,Iguchi Yuka,Amiichii,1261488,2622224,89,170,4,8.0,5.0,8.0,3.92,27829,2020-10-17 04:43:41,1
8bac8ad98f296b2df930d7499a1a0a88,over and over (TV Size),Easy,Iguchi Yuka,Amiichii,1261488,2622225,89,170,4,7.0,5.0,7.0,1.52,22753,2020-10-17 04:43:41,1
140915337ff0fce99532f9d4e7cc5807,over and over (TV Size),Hard,Iguchi Yuka,Amiichii,1261488,2622226,89,170,4,7.5,5.0,8.0,3.03,38143,2020-10-17 04:43:41,1
59d08b7f674ef876bd07b6298fde2bbb,over and over (TV Size),Normal,Iguchi Yuka,Amiichii,1261488,2622228,89,170,4,7.5,5.0,7.5,2.09,32131,2020-10-17 04:43:41,1
fd92f8003ecb675a7188e097fa72a693,Nimensei*Uraomote Life! (TV Size),DaraDara,Doma Umaru (CV: Tanaka Aimi),Shima Rin,1275911,2650970,89,170,4,8.0,9.0,8.0,4.04,98677,2020-10-24 02:08:07,1
718ec9f83c86179077ba050e157e8576,Nimensei*Uraomote Life! (TV Size),Easy,Doma Umaru (CV: Tanaka Aimi),Shima Rin,1275911,2650971,89,170,4,6.5,9.0,6.5,1.49,46936,2020-10-24 02:08:07,1
3dee96154eff276f9ae854d04bf03998,Nimensei*Uraomote Life! (TV Size),Hard,Doma Umaru (CV: Tanaka Aimi),Shima Rin,1275911,2650972,89,170,4,7.5,9.0,7.5,2.74,79417,2020-10-24 02:08:07,1
5d0c990fcdcf0886dc73980d17e96efa,Nimensei*Uraomote Life! (TV Size),Normal,Doma Umaru (CV: Tanaka Aimi),Shima Rin,1275911,2650973,89,170,4,7.0,9.0,7.0,2.04,67573,2020-10-24 02:08:07,1
6ee48f448d1ed98c2dddbe72f70109fd,ANIMA (TV Size),Hard,ReoNa,Murumoo,1220489,2538878,88,193,4,7.2,5.0,7.5,2.99,107389,2020-10-25 08:43:12,1
35809ee1b3610160a3402c9a9f0fbb41,ANIMA (TV Size),Normal,ReoNa,Murumoo,1220489,2538880,88,193,4,7.0,5.0,7.0,2.19,113140,2020-10-25 08:43:12,1
5cdb531c9683b94c7d076eca6fef2b2e,ANIMA (TV Size),DH's Easy,ReoNa,Murumoo,1220489,2586557,88,193,4,6.5,5.0,6.5,1.35,98101,2020-10-25 08:43:12,1
690a183d4183141d7d1d57e6f37c93ce,ANIMA (TV Size),Insane,ReoNa,Murumoo,1220489,2612374,88,193,4,7.5,5.0,8.0,3.72,89668,2020-10-25 08:43:12,1
cb5ce3b6f639280167ec137ad2b355c7,Anoyo-iki no Bus ni Notte Saraba.,Hard,TUYU,deta5859,1081552,2262481,189,240,4,8.0,5.0,7.5,3.12,332326,2020-10-25 17:06:10,1
1bba4b3471431481632b4674e2fc3d4a,Anoyo-iki no Bus ni Notte Saraba.,Last revenge,TUYU,deta5859,1081552,2365680,189,240,4,8.5,5.0,8.0,4.15,230716,2020-10-25 17:06:10,1
0c2c1dff049043222603b7676d234e38,Anoyo-iki no Bus ni Notte Saraba.,Normal,TUYU,deta5859,1081552,2375830,189,240,4,7.5,5.0,7.0,2.04,233380,2020-10-25 17:06:10,1
cac1405c935deb652a64ad9592bdfe0a,Chiisana Hibi (TV Size),secret,flumpool,[Ping],1156204,2412904,88,123,4,8.0,5.0,8.5,2.73,41383,2020-10-31 02:01:28,1
8d3746fcce9d144168e93833e6941faa,Chiisana Hibi (TV Size),hard,flumpool,[Ping],1156204,2413202,88,123,4,8.0,5.0,8.0,2.15,34768,2020-10-31 02:01:28,1
3cd795ff5e690c899109a0a0257dafe0,Chiisana Hibi (TV Size),RiP's normal,flumpool,[Ping],1156204,2413243,88,123,4,7.5,5.0,7.5,1.66,23095,2020-10-31 02:01:28,1
aac9f6175ca15a56d4beb8944aa504f4,Chiisana Hibi (TV Size),easy,flumpool,[Ping],1156204,2413281,88,123,4,7.0,5.0,7.0,1.21,26128,2020-10-31 02:01:28,1
15089d06b2d1585a1a662ddb4718c503,Appeasement (Cut Ver.),extra,SVENS,Flade,1088978,2276888,87,100,4,8.5,5.0,8.5,3.34,31843,2020-11-01 10:46:33,1
407b78ef28ccf8f889bf53dec605cea9,Appeasement (Cut Ver.),x_devil's insane,SVENS,Flade,1088978,2342230,87,100,4,8.0,5.0,8.0,2.93,23410,2020-11-01 10:46:33,1
9a10285aa3603b0f26ca0af3ebd711f6,Appeasement (Cut Ver.),easy,SVENS,Flade,1088978,2350491,87,100,4,6.5,5.0,6.5,1.05,18514,2020-11-01 10:46:33,1
51c1b9c440f8a0d7a3914fe87b2724f6,Appeasement (Cut Ver.),nick's normal,SVENS,Flade,1088978,2354606,87,100,4,7.0,5.0,7.0,1.8,18208,2020-11-01 10:46:33,1
fe8169d4bb8301cd48773f78efb2384c,Appeasement (Cut Ver.),422's hard,SVENS,Flade,1088978,2354829,87,100,4,7.5,5.0,7.5,2.26,31357,2020-11-01 10:46:33,1
b32757ca5772f7c767373b5e43fd1f6e,EmbryO,ADVANCED,Kabocha,Fresh Chicken,925317,1932872,119,220,4,8.0,5.0,8.0,3.3,162208,2020-11-02 08:24:29,1
a651d1cda45554f5841177b17196ead0,EmbryO,EXHAUST,Kabocha,Fresh Chicken,925317,1932873,119,220,4,8.5,5.0,8.5,4.52,98245,2020-11-02 08:24:29,1
0e7e8a9faabab64f34d188aaa3f34458,EmbryO,MAXIMUM,Kabocha,Fresh Chicken,925317,1932874,120,220,4,9.0,5.0,9.0,5.44,84691,2020-11-02 08:24:29,1
80745081989cd27e79a014072a9e6491,EmbryO,NOVICE,Kabocha,Fresh Chicken,925317,1937095,119,220,4,7.5,5.0,7.5,2.21,101404,2020-11-02 08:24:29,1
dca1916e36a3e297957df6bf0aba4154,EmbryO,BASIC,Kabocha,Fresh Chicken,925317,1937105,119,220,4,7.0,5.0,7.0,1.48,22825,2020-11-02 08:24:29,1
35abb6917d5f22ebf4846d1bb8eb4159,We Could Get More Machinegun Psystyle! (And More Genre Switches),Aural Annihilation,Camellia,Hydria,1034114,2162156,307,160,4,8.5,8.0,8.5,7.13,270019,2020-11-02 23:42:02,1
9a1e1085799d30699a12a253db5f8133,Bakuure! Match Uri no Haken Shoujo (Cut Ver.),Easy,Nanahira,Rhezie,1181237,2462894,146,180,4,6.5,5.0,6.9,1.52,22105,2020-11-03 03:42:47,1
13d89fbaa4288c829532e4bcb257b391,Bakuure! Match Uri no Haken Shoujo (Cut Ver.),MEGA's Hard,Nanahira,Rhezie,1181237,2462895,146,180,4,7.5,5.0,7.5,3.01,171550,2020-11-03 03:42:47,1
944526fc318acfc88b78c0f6a64941d4,Bakuure! Match Uri no Haken Shoujo (Cut Ver.),Normal,Nanahira,Rhezie,1181237,2462896,146,180,4,7.0,5.0,7.5,1.99,50599,2020-11-03 03:42:47,1
cd48e23489caf985de346e4c11636ecf,Bakuure! Match Uri no Haken Shoujo (Cut Ver.),Matches,Nanahira,Rhezie,1181237,2462897,146,180,4,8.0,5.0,8.5,4.18,114976,2020-11-03 03:42:47,1
0962ce25b2f976c726ba17230589a52e,Kimagure Romantic (TV Size),Door to my heart,Takagi-san (CV: Takahashi Rie),fvrex,1220099,2538159,87,170,4,8.0,5.0,8.0,3.08,49609,2020-11-03 18:40:56,1
72b8082d6d5834e469a7f5d3e6c05252,Kimagure Romantic (TV Size),Hytex's Hard,Takagi-san (CV: Takahashi Rie),fvrex,1220099,2539465,87,170,4,7.5,5.0,7.5,2.25,32284,2020-11-03 18:40:56,1
f24f539d17a6839ec21166eb7cb9722f,Kimagure Romantic (TV Size),Collab Normal,Takagi-san (CV: Takahashi Rie),fvrex,1220099,2545300,87,170,4,7.0,5.0,7.0,1.79,34723,2020-11-03 18:40:56,1
ba6c1c4fe3b9bdf7d7275834e3efbc5f,ReviveR,VIVID,Diceros Bicornis,Murumoo,1117248,2333831,120,238,4,8.5,5.0,8.8,6.06,134938,2020-11-05 23:45:47,1
858d6c1243fb4b3aebab90e2f4f102f6,ReviveR,ADVANCED,Diceros Bicornis,Murumoo,1117248,2333972,120,238,4,7.5,5.0,7.5,3.48,190837,2020-11-05 23:45:47,1
8167091f541453e7b10045237d59924a,ReviveR,EXHAUST,Diceros Bicornis,Murumoo,1117248,2333973,120,238,4,8.0,5.0,8.0,4.44,140977,2020-11-05 23:45:47,1
c06c52b67c1a89a28bc9285b9ef63360,ReviveR,Wonki's MAXIMUM,Diceros Bicornis,Murumoo,1117248,2333974,120,238,4,8.2,5.0,8.5,5.48,82549,2020-11-05 23:45:47,1
fcbfca00e036cc4cd9fee48ff74aff30,ReviveR,NOVICE,Diceros Bicornis,Murumoo,1117248,2333975,120,238,4,7.0,5.0,7.0,2.4,109225,2020-11-05 23:45:47,1
7ccc3223cf1c4ee3fb31cf418a46b1f7,FIRST DROP (TV Size),Insane,halca,[Ping],1242594,2583317,87,138,4,8.2,5.0,8.2,3.09,71173,2020-11-06 12:22:51,1
0ce64dd0c4e71145262afa0bf3a28c9b,FIRST DROP (TV Size),DH's Easy,halca,[Ping],1242594,2587000,85,138,4,7.0,5.0,7.0,1.33,54199,2020-11-06 12:22:51,1
09fa0e1c195315117e2a1f8da924864a,FIRST DROP (TV Size),Normal,halca,[Ping],1242594,2589535,85,138,4,7.5,5.0,7.5,1.72,59590,2020-11-06 12:22:51,1
bd69fe53518337722dc7446b2b130e5d,FIRST DROP (TV Size),Sya's Hard,halca,[Ping],1242594,2589618,85,138,4,8.0,5.0,8.0,2.44,88588,2020-11-06 12:22:51,1
3fb064c3dc9a55a08f36bdaa2e914839,Hanatachi ni Kibou o,Flower Wishes,Sound piercer feat. DAZBEE,Kawawa,1259799,2620490,315,187,7,8.0,5.0,8.3,6.22,12781,2020-11-08 08:21:27,1
e3def9f5c466e4057501bf122a60c288,Drop The Fire,Magma,KASAI HARCORES,eon,1103524,2305400,229,128,4,9.0,5.0,9.0,5.02,69220,2020-11-08 10:05:39,1
19e02585d875f9a996c1c1db7a0465fc,Drop The Fire,Hard,KASAI HARCORES,eon,1103524,2305677,229,128,4,8.0,5.0,8.0,3.11,171280,2020-11-08 10:05:39,1
b6b157d3b4f133b80aad6d991242523b,Drop The Fire,Madoka's Insane,KASAI HARCORES,eon,1103524,2309379,229,128,4,8.5,5.0,8.5,4.0,96868,2020-11-08 10:05:39,1
a4939dc980370f7004dd89b3185ef838,Aikotoba (TV Size),Hard,GARNiDELiA,Paran,1197726,2494762,89,148,4,8.0,5.0,8.0,2.82,53371,2020-11-08 12:03:43,1
59af8d0ee5a08e1069146a0d16bab590,Aikotoba (TV Size),Normal,GARNiDELiA,Paran,1197726,2531522,89,148,4,7.5,5.0,7.5,2.13,39781,2020-11-08 12:03:43,1
2241e337da59977c2e517f8967b355da,Aikotoba (TV Size),Yui's Easy,GARNiDELiA,Paran,1197726,2531523,89,148,4,7.0,5.0,7.0,1.37,26236,2020-11-08 12:03:43,1
7e5448176032639c1c1539f141fe5b08,Mawaru Sora Usagi,Sky Rabbit,*namirin,SurfChu85,580328,1228750,170,120,7,7.5,5.0,7.5,2.42,11935,2020-11-09 09:42:35,4
054a7cf2249439c8ea596c538849a849,Mawaru Sora Usagi,Easy,*namirin,SurfChu85,580328,1230036,170,120,7,6.0,5.0,6.0,1.28,21934,2020-11-09 09:42:35,4
4be4327f4b9e9f77722b0fe8f340967b,Mawaru Sora Usagi,Normal,*namirin,SurfChu85,580328,1230067,170,120,7,7.0,5.0,7.0,1.72,10351,2020-11-09 09:42:35,4
b93d7275d73815cc8f83a9b717b8ed28,START:DASH!! (Prepro Piano Mix),Beginner,Nishikino Maki (CV: Pile),Julie,346033,763917,108,150,7,7.0,5.0,7.0,0.77,24868,2020-11-09 09:43:29,4
6b973b71fd1e76efb716bd15e3891903,START:DASH!! (Prepro Piano Mix),Easy,Nishikino Maki (CV: Pile),Julie,346033,763918,108,150,7,7.0,5.0,7.5,1.21,26794,2020-11-09 09:43:29,4
9db9a769535e44071b15236cdc1c739f,START:DASH!! (Prepro Piano Mix),Hard,Nishikino Maki (CV: Pile),Julie,346033,763919,108,150,7,8.0,5.0,8.0,2.53,13051,2020-11-09 09:43:29,4
3b567f54fd00cec870a8adf73210b1b1,START:DASH!! (Prepro Piano Mix),Normal,Nishikino Maki (CV: Pile),Julie,346033,763920,108,150,7,7.5,5.0,8.0,2.14,23608,2020-11-09 09:43:29,4
be340c4af5f245a0724fa00e933b0db6,FUBUKI,Hard,Nishizawa Shiena,Niima,642420,1361937,247,180,4,0.0,5.0,7.0,7.07,37297,2020-11-09 09:44:21,4
daa109b63b70e68fe533fd501ecad89c,slavik goblins,Extreme,goreshit,stankill,322331,716700,150,270,4,8.0,5.0,8.0,6.3,45037,2020-11-09 09:44:55,4
2f106e64f6d29ccb0a53ae5a2eb38649,slavik goblins,Quick Draw's 4K MX,goreshit,stankill,322331,726562,163,270,4,8.0,5.0,8.0,3.82,66844,2020-11-09 09:44:55,4
e132c9b03425986aa3f7ffa5cfbd89da,Forgotten,Collab (2015),The Ghost of 3.13,Shoegazer,338665,749258,162,250,4,9.0,9.0,9.0,5.4,39124,2020-11-09 09:45:44,4
